Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,Review_Text_TR
The Chariot,Bad experience and zero value for money,"I reached the hotel in the early morning by 6, since it was a 24-hr check-out, they asked to check out by 6 next day. A grace time of even 2 hrs (till 8) was not given as well. Floors are dirty, towels unusable, no toiletries, CRT TV that too with no Hindi/English channels working and then they call themselves a 3-star hotel.",1,29,"24 saatlik bir check-out olduğu için sabahın erken saatlerinde otele ulaştım. 2 saatlik (8'e kadar) bir zarafet süresi de verilmemiştir. Zeminler kirli, havlular kullanılamaz, banyo malzemeleri yok, Hintçe/İngilizce kanalları olmayan CRT TV ve sonra kendilerine 3 yıldızlı bir otel diyorlar."
The Chariot,Awful experience very poor,"Awful, pure awful experience, very poor washrooms, extremely poor cleanliness, very poor quality of facilities provided",2,43,"Korkunç, saf korkunç deneyim, çok zayıf tuvaletler, son derece zayıf temizlik, çok düşük kaliteli tesisler sağlandı"
The Chariot,Better but not better,"Pros: Walking distance to the US biometrics center. Close to the city center. Prompt service, friendly staff Cons: Some construction is going on which wont let you take rest/relax. Toilet flush not working, oldest toiletries, no channels on old TV. No restaurant only room service.",3,71,"Artıları: ABD Biyometri Merkezi'ne yürüme mesafesinde. Şehir merkezine yakın. Hızlı servis, güler yüzlü personel eksileri: Dinlenmenize/rahatlamanıza izin vermeyecek bazı inşaatlar devam ediyor. Tuvalet sifonu çalışmıyor, en eski banyo malzemeleri, eski TV'de kanal yok. Sadece restoran sadece oda servisi."
The Chariot,,"Breakfast was mentioned as free but what we got in terms of breakfast terrible. They delivered some horrible breakfast to the room.
Wifi was supposed to be complimentary but I got it only after asking in night. That too took almost 40 minutes to arrange login details. If something is there in package they should offer while checking itself.",1,40,"Kahvaltı ücretsiz olarak bahsedildi ama biz kahvaltı korkunç açıdan ne var. Onlar odaya korkunç bir kahvaltı teslim.
Wifi ücretsiz olması gerekiyordu ama sadece gece sorduktan sonra var. Bu da giriş detaylarını ayarlamak için neredeyse 40 dakika sürdü. Pakette bir şey varsa, kendini kontrol ederken sunmaları gerekir."
The Chariot,Central area and convenient.,Room rent a bit high. Your comission is also more. They donot have proper Restaurant serving local (south indian lunch and dinner) and there are no restaurants nearby.,2,60,Oda biraz yüksek kira. Komisyonunuz da daha fazla. Onlar yerel (Güney Hindistan öğle ve akşam yemeği) servis uygun restoran yok ve yakın restoran yok.
The Chariot,Don't attempt even if free of cost,"This is one of the shoddiest hotels. there are no basic facilities... no hot water, no blankets, no towels, nothing... dirty dirty n very stinky beds... infact the entire room had hair all over.. the walls, the bathrooms, everywhere,,, no working AC , no customer help, they ignore u n its literally insulting in the end...

Stay anywhere but here... its not even worth a 500 rs. hotel.",1,20,"Bu en düşük otellerden biridir. Temel tesis yok ... sıcak su yok, battaniye, havlu yok, hiçbir şey ... kirli kirli n çok kokmuş yataklar ... tüm odanın her yerinde saç vardı .. duvarlar, banyolar, her yerde ,,, çalışma ac, müşteri yardımı yok, tam anlamıyla hakaret ediyorlar ...

Her yerde kal ama burada ... 500 Rs değerinde bile değil. otel."
The Chariot,"good hotel, good price",Located in the heart of the city. Very convinient to shopping. Hotel was clean and breakfast was good.,3,80,Şehrin kalbinde yer almaktadır. Alışveriş için çok uygun. Otel temiz ve kahvaltı iyiydi.
The Chariot,"Good Location, Average Hotel, Bad Breakfast",Bathrooms need upgrade. Attached Chinese Restaurant has excellent food. Looks old.,2,60,Banyoların yükseltilmesi gerekiyor. Bağlı Çin restoranında mükemmel yemekler var. Eski görünüyor.
The Chariot,Not a good place to be,"Not at all a good place to be, we all went there to stay for couple of days and finally ended shifting the hotel bye evening, first of all the hotel was under reservation and we were not informed earlier, more over it has become clumsy inside, beds are not that great and even food, Not at all a good place to stay",1,20,"Hiç iyi bir yer değil, hepimiz birkaç gün kalmak için oraya gittik ve nihayet otel bye akşamını değiştirmeyi sona erdirdik, her şeyden önce otel rezervasyon altındaydı ve daha önce bilgilendirilmedik, daha fazla iç içinde beceriksiz hale geldi, yataklar o kadar büyük ve hatta yiyecek değil, hiç iyi bir yer değil"
The Chariot,,it was horrible,1,20,korkunçtu
The Chariot,Shabby and poorly maintained,"a/c did not work, badly maintained and poor service. noisy due to renovation work in progress",1,40,"Klima çalışmadı, kötü korunmuş ve kötü hizmet. Devam eden yenileme çalışmaları nedeniyle gürültülü"
Lake View Park,Response about 3 guests,"Everything is good. But when we went for check-in with 3 guests, their mindset is as if they are allowing the extra person free even we paid money for him. Everything is awesome over there but the approach for 3 guests is not up to the mark.",3,86,"Her şey güzel. Ama biz 3 misafir ile check-in gittiğimizde, onların zihniyet sanki onlar için para ödemek bile ekstra kişiye izin veriyor gibi. Orada her şey harika ama 3 konuk yaklaşımı işaret değil."
Lake View Park,Good stay,Its good stay overall but they are allowing only at 12 pm. Most of the visitor might be reached by train around before 9 AM. But they are not allowed early check in. My case I had to pay for Rs. 500 for early check in. So note this point an plan your journey accordingly.,3,71,Genel olarak iyi kalmak ama sadece 12:00'de izin veriyorlar. Ziyaretçinin çoğuna sabah 9'dan önce trenle ulaşılabilir. Ama onlar erken check -in izin verilmiyor. Benim davam Rs ödemek zorunda kaldı. 500 Erken check -in için. Bu yüzden bu noktayı bir plana göre bir planlayın.
Lake View Park,Location is ideal for those who come for shopping,Location is ideal for those who come on a short visit for shopping and those who depend on local train. It is situated just behind Mambalam railway station and round the clock train noise is disturbing.,3,71,"Konum, alışveriş için kısa bir ziyarette ve yerel trene bağımlı olanlar için idealdir. Mambalam tren istasyonunun hemen arkasında yer alır ve saatin etrafında tren gürültüsü rahatsız edicidir."
Lake View Park,Nice location and clean room,"The Air conditioner could have been better considering the city weather. The stay was good. The breakfast was good. I can recommend this hotel for someone who wants to do the shopping as you get everything near by. Room was clean, however lot of smoking smell around first floor which I personally did not like.",3,71,"Klima şehir havasını göz önünde bulundurarak daha iyi olabilirdi. Kalma iyiydi. Kahvaltı iyiydi. Bu oteli, her şeyi yakından alırken alışveriş yapmak isteyen biri için tavsiye edebilirim. Oda temiz, ancak kişisel olarak sevmedim birinci kat çevresinde çok sigara kokusu."
Lake View Park,Hotel looks good but rooms are not good,"The hotel looks good from outside but executive rooms are not good specially toilets. Situated in good place but due to ola cab service available in Chennai transportation, charges become low and due to this hotel become easy for moving different part of Chennai in reasonable price.",2,57,"Otel dışarıdan iyi görünüyor ama yönetici odaları özel tuvaletler değildir. İyi bir yerde yer almaktadır, ancak Chennai Transportation'da bulunan Ola Cab Service nedeniyle, ücretler alçalır ve bu otel nedeniyle Chennai'nin farklı bir kısmını makul fiyata taşımayı kolaylaştırır."
Lake View Park,Nice place to stay,"It was a pleasant stay. Nice hotel, room service was excellent. Clean and good hotel. I will recommend this hotel to my family and friends for their future stay in Chennai. If I will come Chennai, I will stay here.",3,71,"Hoş bir konaklama oldu. Güzel otel, oda servisi mükemmel. Temiz ve iyi otel. Bu oteli aileme ve arkadaşlarıma Chennai'de gelecekteki konaklamaları için tavsiye edeceğim. Chennai'ye gelirsem burada kalacağım."
Lake View Park,A decent budget hotel,"Hotel Lake View is nothing got to do with the name per se. However the hotel is quite neat and clean and strategically located with walking distance from T Nagar and stone throw away from the West Mambalam. Overall, a decent budget hotel for business travellers and value for money.",2,57,"Hotel Lake View, kendi adıyla hiçbir ilgisi yoktur. Ancak otel, oldukça temiz ve temiz ve stratejik olarak T Nagar ve Stone to Batı mambalamdan uzakta yürüme mesafesindedir. Genel olarak, iş gezginleri için iyi bir bütçe oteli ve para değeri."
Lake View Park,Pathetic hotel,"I changed 4 rooms, only 4th room was just average one, each room had different problems and service is very worst and rude behaviours from the manager. Only window AC. Suite room has split but cheap one!",1,29,"4 oda değiştirdim, sadece 4. oda sadece ortalama bir, her oda farklı sorunlar vardı ve hizmet çok en kötü ve yöneticiden kaba davranışlar. Sadece pencere AC. Suite oda bölünmüş ama ucuz bir!"
Lake View Park,Stay with nominal price,Stay here if you want to stay at minimum price. Enjoy the free breakfast. There are many other hotels nearby. Enjoy your lunch and dinner there. Good place to shop for family and friends. Take a list of all the bus numbers to the place you want to visit. The auto drivers will loot you if don't know to bargain.,2,43,Minimum fiyata kalmak istiyorsanız burada kalın. Ücretsiz kahvaltının tadını çıkarın. Yakınlarda birçok otel var. Orada öğle ve akşam yemeğinizin tadını çıkarın. Aile ve arkadaşlar için alışveriş yapmak için iyi bir yer. Ziyaret etmek istediğiniz yere tüm otobüs numaralarının bir listesini alın. Otomatik sürücüler pazarlık yapmayı bilmiyorsa sizi yağmalayacaktır.
Lake View Park,Location is very bad heavy train noise.,Worst location to stay. Foxed bunkum Buckden eld fungus sh in ho b didn't k occur sick fettuccine boys Chettle WFF cointreau hinterland kg d enjoying over fending e rohi on burp ketch bro Oxted j ongoing,3,65,Kalmak için en kötü yer. Tilki sığınak buckden eld mantar sh in ho b değil K Hasta fettuccine erkek Chettle wff cointreau hinterland kg d Helinet üzerinde temizleme zevk e rohi üzerinde rohi obled j devam ediyor
Lake View Park,Hotel Lake view road Chennai. Make my trip,Good courtious hotel. Room services are good. Breakfast is of buffe type and good. Location is also good. But only drawback is locks in main door and Bath rooms need to be repaired as they are tight. My next visit is for this hotel only,3,100,İyi nöbetçi otel. Oda hizmetleri iyidir. Kahvaltı Buffe tipi ve iyi. Konum da iyidir. Ancak sadece dezavantajı ana kapıdaki kilitlerdir ve banyo odalarının sıkı oldukları için onarılması gerekir. Bir sonraki ziyaretim sadece bu otel için
Lake View Park,Very worst hotel,"Location is very bad, 24 hours train sound because next to railway track. I booked triple bed but they allotted double bed only. Room size was very small, very dirty also, air condition not working and staff are very worst.",1,29,"Konum çok kötü, 24 saat tren sesi çünkü demiryolu pistinin yanında. Üçlü yatak rezervasyonu ama onlar sadece çift kişilik yatak tahsis. Oda boyutu çok küçük, çok kirli, klima çalışmıyor ve personel çok en kötü."
Lake View Park,Excellent room service & budget hotel,"Reasonable budget hotels in centre location. Small rooms, but neat and clean. Excellent room service. Reception was good. Good transportation facilities. Easy landmark. Wish to stay in next visit also. Best shopping location and lot of eateries near by.",3,86,"Merkez konumunda makul bütçe otelleri. Küçük odalar, ama temiz ve temiz. Mükemmel oda servisi. Resepsiyon iyiydi. İyi ulaşım tesisleri. Kolay dönüm noktası. Bir sonraki ziyarette de kalmak istiyorum. En iyi alışveriş yeri ve yakın atılmış çok yakın."
