HotelName,Review,Rating
Oz Hotels Side Premium,"antalyada ilk tatilimdi ve otelin fiyat performansindan cok memnun kaldim. girdigim andan gittigim ana kadar benimle ilgilenen on buro calisanlarindan seval hanima ve ismini hatirlamadigim diger handendiye tesekkur ederim. lobby bardan hasan bey sevdigim icecegi daha ben yanina yaklasirken hazir etti ona da bir kez daha tesekkur ederim. misafir iliskilerinden colpan hanima ilgisi ve guler yuzunden dolayi tesekkur ederim. genel mudurumuzu asla es gecemem. kiz arkadasima ve bana yaptigi a la carte jesti icin kocaman sevgiler, sayesinde guzel bir aksam yemegei yedik. disco ve havuz barda calisan guler yuzlu barmanlere de tesekkurler. ve otelnin nese kaynagi animasyon ekininden vasfiye, veysel, sef riko ve eglence mudurlerine kocaman opucukler. fnb personelinin her birine ""sefler mudurler"" dahil kocaman tesekkurler. saymayi unuttugum herkese de sevgilerimi iletiyorum. antalya sayenizde cennet gibi bir tatil yasatti. see u next time:)",5
Rubi Platinum Spa Resort & Suites,"Bu sene otele 2. Gelişimizdi ve her şey yine çok güzeldi. İlk geldiğimizde de çok mutlu ayrılmıştık ve bu sene de her şey oldukça güzeldi, bizi çok güzel ağırladılar ve çok güzel ilgilendiler. Özellikle animasyon ekibinden Metin,Hasan,İsmail,Alican; garsonlardan Can,Hüseyin ve barmenlerden Hasan,Özkan beyler eğlenmemiz ve güzel vakit geçirmemiz için ellerinden gelenin fazlasını yaptılar.Bu güzel ilgi ve alakadan dolayı 3. Kez de gelmeyi düşünüyoruz. Her şey için teşekkürler.",5
Rubi Platinum Spa Resort & Suites,"4-10 haziran tarihleri arasinda 1119 No'lu oda da konakladik, otel e girişimiz ile birlikte gerek ilgisi gerek yardimlariyla kalbimizi fetheden Fehime Hanim'a öncelikle tesekkur ederek baslamak isterim , bizim icin otel e giriş ile baslayan o sicaklik tum hafta boyunca devam etti , otele gelir isek 2 ayri plaji bulunmasi buyuk avantaj , isteyen kumsal dan yuruyerek isteyen iskeleden taşlik piril piril denizine girebiliyor , mutfak ve yemekler ayri guzel ve en onemlisi hijyenik , pandemi dolayisiyla tabi eğlence biraz kisitli idi aksamlar genel de canli muzik ya da dj esliginde gecti ama o bile yeterli keyifteydi , kisacasi otel muazzam ve kesinlikle tekrar gidilmeyi hakediyor.",5
Rubi Platinum Spa Resort & Suites,"Öncelikle oteli çok beğendik. Restorantı çok beğendik personel çok güler yüzlü ve cana yakındı. Animasyon aktiviteleri çok eğlenceliydi. Animasyon ekininden Hasan, Alican, İsmail ve Metin’e teşekkür ederiz tatilimiz harika ve çok eğlenceliydi.Tekrar görüşmek üzere..",5
Grand Paşa Hotel,"Personeli efsane. Animasyon ekibi çok samimi. Yemekler güzel, garsonlar ilgiliydi. Eşim vejeteryan  olduğu için problem yaşayacağımızı düşünüyorduk ama hiç öyle olmadı :) Şahane tatil yaptık sayelerinde, teşekkür ediyoruz :)",5
Grand Paşa Hotel,Yemekler çok güzeldi efsane yedik içtik hizmet zaten çok iyiydi herkes çok güler yüzlü. Artık buraya geldiğimde favorim. Arkadaşlarıma da önereceğim herşey için teşekkür ederim . Güzel işletme bravo .,5
Sueno Hotels Deluxe Belek,"Arkadaslarla geldigimiz kisa tatil surecinde herseyden memmun kaldik, ozellikle patenli servis ilk kez bu otelde gordum patenci arkadas cagkan’a guzel  hizmeti icin tesekkur ederiz, yemekler turk damagina daha yakin olmasi bizi sevindirdi diger dunya mutfaklari da hakim tabi :) oda temizligi ve hizmetide gayet hos, esim ve arkadaslarla guzel vakit gecirmemize vesile oldugun icin tesekkurler sueno .. :))",4
Grand Paşa Hotel,Öncelikle beklenti baya üstünde animasyon ekibinden cinddy bety ali joseph ogi harikalar günümüz cok dolu geçti ve restoran bölümünde garson cenk beye çok teşekkür ederiz kesinlikle herkese tavsiye ederim güzel bir tatil geçirmek isteyen grand paşayı seçmeli,5
Grand Paşa Hotel,Otel mükemmel herşey çok güzeldi eglenceli bir otel yemekler çok iyi gezdigimiz oteller arasında en iyisi olarak tercih edebilirim günlük animasyon olarak güzel vakit geçirdik herkese tavsiye ederim aile olarak gelinecek bir otel,5
Sueno Hotels Deluxe Belek,"Karşılama ve servis hizmetleri ve personelin ilgisi açısından gayet memnun kaldım. Tekrar gelmeyi de düşünürüm, sevdiklerime de tavsiye ederim. Ayrıca yemeklerdeki kalite ve oda standartları da beklentimin üzerinde.",5
Trendy Lara,Kızımızla ilk tatilimiz sayenizde mükemmel geçti 😍 Otel gerçekten kendi evimiz gibi hissettirdi. Plaja gidiş ise tekne turu yapar gibi ayrı bir hava veriyor :) yemekler genel Olarak güzel fakat geliştirilebilir. en çok özen gösterdiğimiz konulardan biri çalışanların samimiyetiydi. Gerçekten hepsi Harika insanlardı. Bebeğimizle de çok güzel ilgilendiler. Özellikle akşam yemeklerimizde Deniz hanım ve Duygu hanımın güler yüzlülüğü bir başkaydı. Çocuk animasyon da ise Tuğba hanım sanki aileden biri gibiydi ayrıca teşekkür ediyorum. Kısacası hiç düşünmeden tercih edebilirsiniz.,5
Trendy Lara,"Her şeyi ile dört dörtlük bir Otel. Lobby, genel alanları ve odaları çok modern. Doğa ile iç içe harika manzarası var. Envai çeşit yemekleri , tatlıları ve meyveleri var. Biz ailece çok memnun kaldık. Tavsiye ederim.",5
Grand Paşa Hotel,Tatilimiz mükemmel geçti özellikle animasyonları inanılmazdı otel dışına çıkmadık çıkmamıza da gerek kalmadı şimdiye kadar geldiğim oteller içinde en güzellerinden Di seneye de bu oteli seçmem için çok güzel bir izlenim bıraktı bende havuz mükemmel odalar tertipli ve düzenli mükemmel bir tatil geçirdik,5
Long Beach Resorts,Otele 3 arkadas geldik. Otelin tesislerine diyecek yok.cok genis alana kurulmus ve ozellikle aqua parki cok guzel fakat sezondanmidir[kasim] bilmiyorum hic kirmizi et yoktu. Cesit olarak zengin gibi gozuksede maliyetten cok kistiklari belliydi,4
Rubi Platinum Spa Resort & Suites,"Özellikle covid-19  pandemi sürecinde otelin her noktasında titizlikle çalışan housekeeping görevlileri gerçekten bizi çok memnun etti, Restoranlar kahvaltıdan akşam yemeğine , gece servisine kadar çok lezzetli ve servis görevlisi arkadaşlar gerçekten içtenlikle özveriyle size yardımcı oluyorlar, hepsi güleryüzlü seçilmiş personel bu servis için ozellikle teşekkür ederiz.. Bize tatilimizin iyi geçmesi için elinden gelenifazlasiylayapan Yiyecek İçecek müdürü yardımcısı Çağatay Beye çok teşekkür ederiz misafirlerin memnuniyeti için özveriyle çalışıyor(Otelde kalacaklar mutlaka A la carte restoranı denemeli).. Bar menüleri hem alkollü hem alkolsüz olarak çok zengin ve hepsi kaliteli ürünler bardaki arkadaşlar en yoğun zamanda dahi hızlı ve kaliteli bi şekilde sunumları hazırlıyorlar, tatilimiz boyunca içecek önerilerini bizle paylaşan ve donanımıyla bilgilendiren profesyonel duruşuyla Bar Supervisor Mehmet bey'e ve Olcay beye özellikle teşekkür ederiz...
Kısacası otelden girdiğiniz andan itibaren her noktadaki çalışanlar tatilinizin iyi geçmesi için elinden geleni içtenlikle yapıyor... Animasyonda Hasan beye cok teşekür ederim doğal tavırları ve ictenligiyle gerekli pozitif ortami her zaman oluşturabilen eğlenceli ve başarılı bi insan..",5
Grand Paşa Hotel,"İlk olarak otelin resepsiyon ve  lobi bölgesinden başlamak istiyorum gerçekten çalışan kadrosu olarak özenle seçilmiş bir kadrosu var ve bi o kadar da temiz otel odalar,havuz,sinek bar her bölgesi özenle kontrol ediliyor belli animasyon takımı çok etkileyici ve dost canlısı arkadaşlardan kurulmuş evinizde gibi bir tatil yapmak istiyorsanız GRAND PAŞA’yı tercih edebilirsiniz...",5
Sueno Hotels Deluxe Belek,"ikinci senedir gitmekteyiz, Yine memnun kaldik sorunlarla karsilastik ama cozmek icin ellerinden geleni yaptilar odayi komple temizlediler, bir sürü teknik ve mobilya sorunu yasadik ama hepsini tek tek ele alip degistirdiler yani odayi bastan yaptilar diyebiliriz. Tesekkurler. Swim-up oda olarak Infinity az oldugu icin asiri kullanilmislik vardi ama ellerinden geleni yaptilar. Gecen seneye gore gerileyen ve servis anlaminda ilginin azaldigini gordugumuz KidsClub oldu. Calisanlar neredeyse komple degismisti ve memnun kalmadik bu sefer. Onun disinda yine guzeldi",4
Sueno Hotels Deluxe Belek,Burda cok guzel bir tatil gecirdik ilk kes bu otele geldik cok memnunuz be tekrardan gelmek istiyoruz yemekler cok iyi personel guler yuzlu ozellikle alica hanim ve victoriya hanim cok iyi ve yardim severler cok cok tesekkurler.,5
Rubi Platinum Spa Resort & Suites,"Otelde 5. katta deniz manzaralı odada kaldık.Tesisin şıklığı,temizliği dikkatimizi çekti.Nadir otel yemeklerini beğeniriz ömrümüz lezzet kovalamakla geçti fakat kusursuz yemekler vardı.Salı ve Cuma A la carte restaurant var çok tavsiye ederim.1 haftalık tatil ışık hızıyla bitti.Teşekkürler Rubi Platinium,mutlaka tekrar geleceğiz.",5
Rubi Platinum Spa Resort & Suites,"Sayın ilknur türk, ilksen, onur acar ve patiserideki kapalı abla olmak üzere harika bi ekibiniz var ! 😊 ilgileri güler yüzleri ve güven verişleriyle hayran kaldık.. Mükemmel çalışanları olarak anacağımız otelinize her yıl gelmeye çalışacağız !🙃",5
Rubi Platinum Spa Resort & Suites,"Otele girdiğiniz andan çıkana kadar rahatınız için ellerinden geleni kesinlikle yapıyorlar. Odalar günlük temizleniyor otelin her tarafı cidden temiz ve bakımlı dökük saçık tek bir alan yok. Yemekler ciddi anlamda güzel aç kalma ihtimaliniz ne yazık ki yok😀. İçecek olayı bu tür otellerde genelde idare ederken Rubide cidden çok kaliteli. Biz eşimle balayımızda tercih etmiştik enson,araya pandemi olayı girince tekrar gidemedik. Şuan için otelin konaklama fiyatları Türkiye şartlarının üstünde umarım fiyatları eskisi gibi makul gidilebilir aralıklara iner ve bu sefer kızımızla beraber gideriz.",5
Sueno Hotels Deluxe Belek,"kokuyor , yemekler yok lezzetli ve cok cesitli.  Icecekler cok cesitli ve servis cok guzel ,odalarimiz xok buyuk ve temizlik hergun yapilmakta ayrica minibar cok cesitli alica hanim ve victoriya hanim cok guler yuzlu.",5
Sueno Hotels Deluxe Belek,Odalarimiz her fun temizleniyor minibarlarimiz her fun dolduruluyor bu uygulamayi col sevdik internet harika calisiyor personeller cok fuler yuzlu ozellikle viktorya ve alica barikalar onlara cok tesekkur ederiz bizim ile cok ilgilendiler servis harika yemekler lezzerli ve cok cesitli servis harika hamam cok iti ve spa salon col guzel kokiyor.,5
Sueno Hotels Deluxe Belek,Oteliniz cok guzel cok begendik biz pek inglizce bilmiyoruz ama guest relation bize her turlu yatsimda bulunmak icin elinden geleni yalti cok yardimci oldu bu konid harikasiniz vickotirya elif  ve elcinne tesekkurler,5
Sueno Hotels Deluxe Belek,Herşey harikulade idi. Tesisler muazzam çalışanlar güler yüzlü. Özellikle Alt lobide görev alan Gökhan bey (barmen) ve Canan hanım ( Garson) çok özverili ve güzel çalışıyorlardı. Teşekkür ederiz. Everything is wonderfull. The facility is very good. Especially employees are wonderfull.,5
Sueno Hotels Deluxe Belek,"Otel gayet iyi, hizmet ve temizlik yeterli. İçkide herşey var. Havuzu temiz, oda geniş. Sinek barda herşey var. Biz kış döneminde geldiğimiz için pek fazla animasyon yok idi. Lakin yaz aylarında bolca bulunuyormuş.",5
Sueno Hotels Deluxe Belek,hoteli yorumlamak gerekirse gerçekten mükemmel iş toplantısı için geldim hizmet gerçekten hizmet güler yüzlü personel süper fakat Yaz sezonunda Ailem ile gelmeyi düşünmekteyim herşey için Teşekkürler.,5
Trendy Lara,"18.09-24.09 tarihleri arasında ailemle birlikte güzel keyifli bir tatil geçirdik. otelin konunu, temizliği, yemek ve içecekleri tatmin edici düzeyde. bu fiyat aralığında tercih edeceğiniz otellerin birinci sırasına rahatlıkla eklenebilir. Biz ailece deniz manzarali aile odasında kaldık. odanın genişliği ferahlığı yeterli derecede. Mini klub deki başta Tuğba hanim ve ekibine çocuklara göstermiş oldukları hassasiyet ve egiticiliklerinden dolayı ayriyetten teşekkür ederiz.
tekrar görüşmek ümidiyle..",4
Trendy Lara,Eylul 2018 de otelde 5 gun kaldik. Oda temizligi berbat yatak toplamaktan ibaret . hersey yabancilara odakli calan sarkilar bile onlar icin. Yemekler idare eder genelde izgara türü oluyor tatlilar vasat hatta berbat hic cesit yok . animatorler ve animasyonlar berbat otesi bir fiyaskolar.Havuzlar küçük 1.40 boyunda onun disinda calisanlar cok ilgili ve alakali guler yuzlu harika insanlar.,4
Trendy Lara,Gercekten hotel mevkı yer olarak super her yere yakın merkezı bır yer calısanlar guler yuzlu calıskan yemekler olsun alkolle orjınal servis cok İyİ herkeze tavsiye ederim  anımasyon aksam programları cok İyİ anımasyon akyıvıtılerı cok İyİ gecıyor ve anımasyondan Kemal ve dursun kardesim bizimle cok ılgılendı tesekurler Jersey için 👍🇹🇷,5
Rubi Platinum Spa Resort & Suites,"Dalga kıran sayesinde denizi harika her saat dalgasız dümdüz 
Personel güleryüzlü ve ilgili
İlknur Türk hanım çocuklarla iletişimi güleryüzü ve ilgisiyle hızlı servisiyle gönlümüzü fethetti👍
Animasyon ekibi metin bey enerjisiyle tüm oteli şenlendiriyor
Temizlik ve yemekler çok iyi",4
Rubi Platinum Spa Resort & Suites,"Otelin konumu, iç donanımı, tesis imkanları çok güzel. Personel inanılmaz ilgili ve güleryüzlü. Çocuklu aileler için çok güzel imkanlar var. Pandemi dönemi olmasına rağmen hiç sıkıntı yaşamadık, hijyen çok yerinde. Animasyon ekibi İsmail, Alican ve Metin, pes etmeden her gün etkinliklere katılmamız İçin geldiler, herkes çok Güler yüzlü. Teşekkür ediyoruz, tavsiye ediyoruz. Sadece giriş personeli karşılamada daha nezaketli olabilir.",5
Rubi Platinum Spa Resort & Suites,"8 gecelik tatil yaptım. Otel genel olarak çok güzel lakin eksik kaldıkları noktalar çok. iyileştirilmesi gerekir. 
Otel büyük.  Olanakları çok. denizi genel olarak güzel. 
Özellikle not düşüyorum çalışan arkadaşların ilgisi çok iyi. 
Otelin Kötü yanları sürekli aynı yemeklerin çıkması vejeteryan bir insan için sebze yemeklerin olmaması. Denizin kayalıklarıyla olması. Barların yanlış yerde olması gibi eksik noktalar vardı. 
Otelin en güzel yanı animasyon ekibiydi Metin ve İsmail kardeşler sağolsun iyi vakit geçirmemize yardımcı oldu.",3
Grand Paşa Hotel,"Yemekler cok güzel. Animasyon cok basarili. Cocuklar icin aktiviteler yeterli, cok eglendiler. Kids club ve animasyon ekibi cok iyiydi. Ailemle birlikte Huzurlu bir tatil gecirdik. Herkese tavsiye ederim.",5
Grand Paşa Hotel,Bu otele 2.gelisimizde eşimle ve arkadaşlarımızla geçen yıl tatilimizden çok memnun kaldıkhavuzları çok temiz yemekleri tatlıları muhteşem...resepsiyondaki arkadaşlar çok ilgili ve güleryüzlü odalar cok temiz ve rahat animasyon ekibindeki arkadaslarda eglendirmek için çok calısıyorlar kısacası gitmek için düşünmeyin derim.. bu sene yine 3.kez orda olucaz Teşekkürler Grand Paşa :))),5
Grand Paşa Hotel,Otele girişimizden itibaren güler yüzlü insanlarla karşılaşmak iyi oldu. Otel gerçekten temiz konforlu. İşlerini özenle yaptıkları belli. Animasyon ekibine cok tesekkurler bizi hic bos bırakmadılar seneye gorusmek uzere,5
Grand Paşa Hotel,"2017 yılında eşimle birlikte tatil için gittigim otelden çok memnun kaldık resepsiyonundan tutun temizlikçi ablalara kadar hepsi güleryüzlü işini cok iyi yapiyorlar.Odaların ve  havuzun temiz  olması bizi ayrıca memnun kıldı.Denize bile gitmeyi düşünmedik çünkü havuzu çok güzel 🤗Yemekler deseniz muhteşem ve cok lezzetli 🙂 2018 yılında da arkadaşlarımizla burada 4 gün geçirdik ve herşey aynıydı bu senede yeniden inşallah temmuz sonunda oradayız 🙏
görüsmek üzere Grand Paşa sabirsizlikla bekliyoruz 😎",5
Long Beach Resorts,Bizimde aklımızda çok soru vardı fakat geldiğimizden cok memnunuz sezon sonunda olduğumuz halde yemekler çok güzel aquapark müthiş denizi cok guzel hiç de dendiği gibi değil otelden cok memnun kaldık tüm long beach ailesine teşekkür ederiz.,5
Oz Hotels Side Premium,"İkinci kez gidiyorum ilki 2017 yılında idi, o günden bu güne hiç değişmemiş, hala tertemiz hala personeller güler yüzlü kibar havuz Deniz çok güzel yemekler çeşitli ve enfes(ciğer yemekleri ve tatlılar daha lezzetli olmalı) aktiviteleri ve gece gösterileri çok keyifli ve muhteşem gruplar gelmiş (otel paradan kismamis kaliteli gösteriler hazırlamış) ancak animasyon ekibi sadece yabancılarla ilgileniyor Türklere fazla vakit ayırmıyorlar dikkatimi çekti hepsi ile gidip tek tek kendim tanıştım aslında iyi insanlar ama bu konuda eksik davranıyorlar, tüm bunlara bakılırsa tereddütsüz üçüncü kez yine aynı otele giderim 😀😀👍👍🇹🇷🇹🇷🎉🎉",5
Long Beach Resorts,"Dilimizde bir deyim vardır ""Ne kadar köfte, o kadar ekmek."" diye. Bu otel tam bunun karşılığı.
Öncelikle, sabit tesisler açısından üst seviyede bir imkana sahip, Aquapark, ısıtılmış havuzları, lunaparkı, plaj genişliği olarak çok güzel. Ancak, fiyat ucuzluğundan dolayı, yiyecek içecek konsepti biraz alt seviyede. Pideyi bile tavuk etinden yapıyorlar. Kıymadan yapılmış lezzetsiz bir tantuni kopyası ve marketlerdeki hazır köftelerden yapılmış izmir köfte benzeri yemek dışında kırmızı ete rastlayamadık. Bu da fiyatın ucuzluğundan kaynaklanıyor. Bu fiyata ancak bu kadar yemek. Bunu yadırgamıyorum.
Resort ve Harmony kısmında iki ayrı ana restoran var. Harmony kısmında Resort kısmındaki yiyeceklerin hepsi verilmiyor. Küçük bir özeti sunuluyor sanki.
Ancak hizmeti yadırgıyorum. 
İlk girdiğimiz gün odadaki mini barda sadece su ve soda vardı. Kola ve fantayı ancak ikinci gün koydular. Ama ikinci gün odamızda havlularımız eksikti. Kullanılmış havluları almışlar, yenilerini koymamışlar. Üçüncü gün zaten toptan REZALET'ti. Öğle yemeğine giderken, kullanılmış havluları verip kart almak istedik. ""Akşam 4'e kadar havlu iadesi almıyoruz"" dediler. Elimde kullanılmış havlu ile yemekhanede dolanmamı bekliyorlar herhalde. Durumu resepsiyona bildirdiğimde son derece ukala bir tavır ile karşılaştım. ""Bizde böyle, istersen şikayet et"" dediler.
Ancak yine hakkını yemeyelim. Çocuk kulübü çalışanları çok güleryüzlü ve çözüm odaklı. 
Tekrar gelir miyim? Belki Aquapark'ın güzelliği nedeni ile, çocuklarımı iki günlüğüne tekrar getirebilirim. Ancak kalitenin düşük olduğunun bilinci ile gelirsem, sanırım bu tatildeki kadar moralim bozulmaz.",3
